exname,logo,name,placefrom,placeto,time
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-弋江区,1.1
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-弋江区,1
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-弋江区,0.6
suer,http://www.kuaidi.com/data/upload/201407/sewl_logo.gif,速尔快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-弋江区,1.9
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-弋江区,1.1
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-弋江区,1.6
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-弋江区,0.7
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-弋江区,0.7
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-弋江区,1.2
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,安徽省-芜湖市-弋江区,1
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-弋江区,0.8
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-南陵县,1
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-南陵县,1.2
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-南陵县,1.2
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-南陵县,1.1
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-南陵县,1
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-南陵县,0.6
suer,http://www.kuaidi.com/data/upload/201407/sewl_logo.gif,速尔快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-南陵县,1.9
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-南陵县,1.1
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-南陵县,1.6
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-南陵县,0.7
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-南陵县,0.7
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-南陵县,1.2
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,安徽省-芜湖市-南陵县,1
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-南陵县,0.8
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-无为县,1
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-无为县,1.2
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-无为县,1.2
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-无为县,1.1
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-无为县,1
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-无为县,0.6
suer,http://www.kuaidi.com/data/upload/201407/sewl_logo.gif,速尔快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-无为县,1.9
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-无为县,1.1
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-无为县,1.6
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-无为县,0.7
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-无为县,0.7
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-无为县,1.2
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,安徽省-芜湖市-无为县,1
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-无为县,0.8
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-龙子湖区,1.4
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-龙子湖区,0.7
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-龙子湖区,0.9
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,安徽省-蚌埠市-龙子湖区,0.4
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-龙子湖区,1.6
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-龙子湖区,0.7
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-龙子湖区,0.6
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-龙子湖区,1
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-龙子湖区,0.6
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-龙子湖区,0.7
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-龙子湖区,1.1
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-龙子湖区,1.3
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-五河县,1.4
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-五河县,0.7
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-五河县,0.9
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,安徽省-蚌埠市-五河县,0.4
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-五河县,1.6
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-五河县,0.7
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-五河县,0.6
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-五河县,1
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-五河县,0.6
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-五河县,0.7
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-五河县,1.1
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-五河县,1.3
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-市辖区,1
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-市辖区,1.2
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-市辖区,1.2
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-市辖区,1.1
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-市辖区,1
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-市辖区,0.6
suer,http://www.kuaidi.com/data/upload/201407/sewl_logo.gif,速尔快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-市辖区,1.9
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-市辖区,1.1
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-市辖区,1.6
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-市辖区,0.7
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-市辖区,0.7
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-市辖区,1.2
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,安徽省-芜湖市-市辖区,1
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,安徽省-芜湖市-市辖区,0.8
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,安徽省-淮南市-大通区,0.9
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,安徽省-淮南市-大通区,1.1
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,安徽省-淮南市-大通区,0.4
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,安徽省-淮南市-大通区,1
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,安徽省-淮南市-大通区,0.8
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,安徽省-淮南市-大通区,0.5
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,安徽省-淮南市-大通区,1.1
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,安徽省-淮南市-大通区,4.8
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,安徽省-淮南市-大通区,0.7
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,安徽省-淮南市-大通区,1.1
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,安徽省-淮南市-大通区,2.1
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,安徽省-淮南市-大通区,1
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,安徽省-淮南市-大通区,1.6
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-蚌山区,1.4
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-蚌山区,0.7
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-蚌山区,0.9
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,安徽省-蚌埠市-蚌山区,0.4
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-蚌山区,1.6
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-蚌山区,0.7
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-蚌山区,0.6
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-蚌山区,1
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-蚌山区,0.6
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-蚌山区,0.7
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-蚌山区,1.1
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-蚌山区,1.3
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,安徽省-淮南市-潘集区,0.9
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,安徽省-淮南市-潘集区,1.1
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,安徽省-淮南市-潘集区,0.4
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,安徽省-淮南市-潘集区,1
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,安徽省-淮南市-潘集区,0.8
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,安徽省-淮南市-潘集区,0.5
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,安徽省-淮南市-潘集区,1.1
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,安徽省-淮南市-潘集区,4.8
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,安徽省-淮南市-潘集区,0.7
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,安徽省-淮南市-潘集区,1.1
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,安徽省-淮南市-潘集区,2.1
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,安徽省-淮南市-潘集区,1
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,安徽省-淮南市-潘集区,1.6
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-禹会区,1.4
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-禹会区,0.7
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-禹会区,0.9
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,安徽省-蚌埠市-禹会区,0.4
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-禹会区,1.6
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-禹会区,0.7
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-禹会区,0.6
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-禹会区,1
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-禹会区,0.6
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-禹会区,0.7
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-禹会区,1.1
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-禹会区,1.3
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-市辖区,1.4
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-市辖区,0.7
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-市辖区,0.9
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,安徽省-蚌埠市-市辖区,0.4
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-市辖区,1.6
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-市辖区,0.7
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-市辖区,0.6
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-市辖区,1
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-市辖区,0.6
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-市辖区,0.7
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-市辖区,1.1
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-市辖区,1.3
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-淮上区,1.4
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-淮上区,0.7
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-淮上区,0.9
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,安徽省-蚌埠市-淮上区,0.4
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,安徽省-蚌埠市-淮上区,1.6
